175,Komada,Maximo,Delmer,female,31,White American,1,O+,Brown,Brown,5590 Route 27,Aliquippa,Pennsylvania,15239,272-928-9924,920-96-9033,Immune
176,Swatsworth,Melvin,Olga,female,104,White American,0,B+,Blond,Brown,7677 Buckingham Drive,North Las Vegas,Nevada,89806,702-911-1414,344-64-4462,Carrier
177,Levitt,Dusti,Carmelina,female,42,White American,0,O+,Light Blond,Blue,3927 Division Street,Palmdale,California,90706,323-921-7425,251-83-9009,Carrier
178,Hollinshed,Keiko,Emelina,male,45,White American,0,A+,Brown,Brown,6076 Linden Avenue,Elkins,West Virginia,26606,681-723-8629,269-88-3612,Carrier
179,Feith,Renita,Junior,male,57,Black American,0,B+,Black,Brown,6902 Hartford Road,Welch,West Virginia,26549,681-754-1815,130-18-7589,Infected
180,Romig,Ozella,Lucius,female,6,Black American,0,O-,Black,Brown,9794 Hilltop Road,Baton Rouge,Louisiana,71360,504-481-3036,803-27-2825,Immune
181,Hsieh,Larry,Chloe,male,27,White American,0,B+,Brown,Blue,6253 Washington Avenue,Red Cloud,Nebraska,68467,308-268-8920,616-79-9318,Immune
182,Leins,Latarsha,Lonnie,female,13,White American,0,O+,Brown,Green,7658 Sherman Street,Monroe,Louisiana,70446,225-538-1911,388-44-8791,Infected
183,Spallone,Katharina,Venice,male,105,White American,0,A+,Light Brown,Blue,8317 Fairway Drive,Sturgis,South Dakota,57047,605-359-2934,357-55-1440,Infected
184,Burd,Kristofer,Kyung,male,67,White American,1,O+,Brown,Hazel,2416 Route 11,Kodiak,Alaska,99670,907-942-3474,495-17-9250,Carrier
185,Cloepfil,Amado,Kiersten,female,5,White American,0,A+,Brown,Blue,3459 North Avenue,Easton,Maryland,21765,410-409-4484,232-58-6268,Carrier
186,Hiefnar,Latrisha,Anabel,female,76,Native Hawaiian or Other Pacific Islander,0,B+,Black,Black,7032 Cleveland Street,Mount Pleasant,Iowa,50060,515-509-8253,609-20-5070,Immune
187,Sundberg,Adam,Johnna,female,15,White American,0,A+,Light Brown,Hazel,9981 5th Street South,Morristown,Tennessee,37795,931-467-2117,216-29-8548,Carrier
188,Yahna,Madge,Waldo,female,78,White American,0,O+,Brown,Brown,4383 George Street,Florence,Alabama,35393,334-877-6306,675-82-8156,Carrier
189,Reimold,Christia,Milda,male,52,White American,0,O+,Brown,Hazel,6683 5th Street West,Buffalo,Wyoming,82923,307-689-2840,789-88-1978,Immune
190,Sigworth,Scarlett,Jacquelyn,male,71,White American,0,O+,Light Brown,Brown,5561 Country Club Drive,Peabody,Massachusetts,1615,978-771-6714,102-14-3450,Immune
191,Frisbie,Tarra,Hailey,male,57,White American,0,O+,Brown,Hazel,3321 Delaware Avenue,Milford,Delaware,19853,302-491-1546,671-13-7649,Carrier
192,Cabag,Annamae,Lea,female,19,White American,0,O+,Light Brown,Brown,7165 Mill Street,Harpers Ferry,West Virginia,25759,304-310-8530,656-94-6806,Infected
193,Bayly,Nana,Del,male,33,White American,0,O+,Light Brown,Blue,9163 Spruce Avenue,Chickasaw,Alabama,35064,205-673-9575,974-30-3487,Immune
194,Essex,Justin,Claris,male,83,White American,0,O+,Brown,Brown,3874 8th Street West,Sierra Vista,Arizona,85645,928-805-6576,442-97-4460,Carrier
195,Bramer,Kieth,Jama,female,24,Black American,0,O+,Brown,Brown,3948 Euclid Avenue,Kaneohe,Hawaii,96760,808-106-5894,615-67-8148,Immune
196,Dorrance,Hwa,Teresia,female,27,White American,0,A+,Brown,Hazel,6089 8th Street South,Shamokin,Pennsylvania,18803,267-495-9781,813-63-3906,Infected
197,Okon,Charline,Trang,male,12,White American,0,O+,Light Brown,Blue,8153 5th Street,Saint Augustine,Florida,32978,386-925-8382,773-59-8449,Immune
198,Bruccoleri,Marivel,Erma,male,66,White American,0,A+,Brown,Blue,9252 Hillside Drive,Billings,Montana,59378,406-915-4746,595-58-4621,Carrier
199,Parler,Lashandra,Erlinda,male,29,White American,0,A+,Brown,Brown,3585 Woodland Drive,Mobridge,South Dakota,57537,605-226-2087,120-27-4978,Immune
200,Macareno,Cierra,Pearle,female,39,Other Race,1,A+,Black,Brown,5347 Route 10,Cordova,Alaska,99926,907-806-2665,785-79-1966,Immune
201,Emmerich,Amira,Natalia,male,63,Black American,0,B+,Light Blond,Brown,7152 Glenwood Avenue,Provo,Utah,84237,385-852-8499,833-52-4584,Immune
202,Condo,Rebbeca,Shayne,male,15,Black American,0,B+,Black,Brown,1832 Aspen Drive,Kalispell,Montana,59782,406-878-7642,906-73-3441,Immune
203,Slavik,Scarlet,Maureen,female,49,Asian American,0,A+,Black,Black,7565 Howard Street,Harlan,Kentucky,40210,502-513-6840,400-49-1608,Carrier
204,Placzek,Emogene,Kareem,male,83,Other Race,1,O+,Brown,Brown,5119 Grand Avenue,McMinnville,Oregon,97904,458-517-9468,899-50-9120,Immune
205,Chaffey,Zandra,Petrina,male,5,White American,0,A+,Black,Blue,1335 Bank Street,Faribault,Minnesota,55220,612-397-1744,528-56-6074,Immune
206,Warneka,Reyes,Melia,female,2,White American,1,A+,Light Brown,Brown,7637 Hilltop Road,Virginia City,Montana,59902,406-653-5555,331-99-8405,Immune
207,Siedner,Tamie,Nelda,male,40,White American,0,A-,Brown,Blue,5250 Hillside Drive,Valley City,North Dakota,58176,701-266-7097,961-93-1923,Carrier
208,Overcast,Nikita,Fabian,male,4,White American,0,O+,Brown,Hazel,1393 6th Street,Enid,Oklahoma,73782,580-163-8147,251-78-5700,Immune
209,Onaga,Cherish,Danyelle,male,53,White American,0,AB+,Brown,Green,1501 Clinton Street,Vancouver,Washington,98616,360-697-6506,168-34-4372,Carrier
210,Conaghan,Jeraldine,Noelle,female,58,White American,0,A-,Blond,Hazel,7888 Edgewood Road,Palm Bay,Florida,32506,786-230-6858,903-79-3625,Infected
211,Regen,Luetta,Tonette,male,18,White American,0,B+,Light Brown,Brown,8607 Arch Street,Marion,Ohio,45590,513-238-4004,865-79-7093,Immune
212,Walkowski,Elvera,Mohammed,male,24,White American,0,A+,Light Brown,Hazel,6466 Sunset Avenue,Laie,Hawaii,96775,808-389-9026,547-32-9576,Carrier
213,Kaneakua,Jay,Kristel,female,39,White American,0,A-,Light Brown,Blue,1948 Carriage Drive,Freeport,Texas,78004,682-111-9623,607-99-4477,Immune
214,Magistrale,Kaley,Elda,male,49,Other Race,1,O-,Brown,Brown,5969 Sunset Drive,Butte,Montana,59563,406-811-3693,993-48-4167,Immune
215,Smolko,Gudrun,Denae,female,22,Black American,0,O+,Black,Brown,4377 Cooper Street,Tupelo,Mississippi,38801,769-842-9629,961-21-7391,Carrier
216,Schwartzberg,Hedy,Keira,female,44,White American,0,O+,Black,Blue,5796 Wood Street,Tiverton,Rhode Island,2848,401-944-5011,608-22-8921,Immune
217,Poot,Porsha,Carleen,female,22,White American,1,O+,Black,Black,6309 Spring Street,Johnson City,Tennessee,38122,615-822-9442,289-33-4651,Carrier
218,Andreoni,Shawna,Allison,male,0,White American,0,A+,Brown,Blue,1738 Vine Street,Cherokee,Iowa,52169,712-730-5170,384-96-5761,Carrier
219,Barmettler,Star,Lang,male,33,Other Race,1,A+,Brown,Brown,3426 Morris Street,Garden City,Kansas,66676,316-688-8783,992-10-4979,Infected
220,Romagnoli,Hertha,Minda,male,52,White American,0,A+,Brown,Brown,5079 7th Street,Summit,Illinois,62063,331-914-7791,286-51-4524,Immune
221,Horrocks,Reba,Reagan,male,9,Black American,0,O+,Brown,Brown,1891 Ridge Road,Jasper,Alabama,35386,256-824-7491,573-44-2697,Infected
222,Crump,Antione,Eugene,male,69,White American,0,A+,Black,Hazel,5656 4th Street West,Caldwell,Idaho,83430,208-404-3875,643-51-6811,Carrier
223,Madu,Horacio,Refugio,female,27,White American,0,O+,Brown,Hazel,3575 Bridle Court,Douglas,Arizona,86176,480-689-1881,435-51-8687,Carrier
224,Loges,Shirely,Mauro,male,20,White American,0,O+,Brown,Light Brown,2320 3rd Street,Albany,Oregon,97784,458-740-5639,905-13-9912,Immune
225,Mordeci,Rosie,Janise,female,13,White American,0,A+,Brown,Blue,4790 Bay Street,Auburn,Maine,4807,207-283-4366,900-27-2864,Carrier
226,Virgil,Laree,Carolin,female,66,White American,0,A+,Red,Green,5930 Harrison Avenue,Ozark,Alabama,36383,938-602-5749,164-70-5225,Immune
227,Cearlock,Erline,Melany,male,62,White American,0,A-,Brown,Brown,5689 Chapel Street,Ontario,Oregon,97688,458-818-1665,419-36-5678,Immune
228,Guiggey,Lorine,Chauncey,female,41,Black American,0,O+,Black,Brown,3150 14th Street,Wellfleet,Massachusetts,1839,781-983-4179,972-24-9222,Immune
229,Manvelyan,Shaina,Ryann,female,50,Asian American,0,O+,Black,Black,4409 7th Avenue,Ishpeming,Michigan,49175,616-218-4940,689-92-6689,Carrier
230,Ziff,Lorine,Iluminada,female,15,Other Race,1,A+,Black,Brown,4745 Poplar Street,Harrison,Arkansas,71752,479-869-9769,324-13-6892,Immune
231,Munnell,Reggie,Loise,male,67,Asian American,0,O+,Brown,Black,4898 Brookside Drive,Clearfield,Utah,84200,435-925-9506,413-52-9300,Carrier
232,Therriault,Kylie,Loreta,male,27,Black American,0,O+,Black,Brown,8860 Amherst Street,Claremont,New Hampshire,3721,603-729-6784,173-94-2795,Immune
233,Kendrick,Alonzo,Steve,female,77,White American,0,A-,Brown,Blue,8487 5th Avenue,Wickford,Rhode Island,2815,401-217-2004,150-94-3651,Immune
234,Foersterling,Austin,Dottie,male,67,Black American,0,O+,Black,Brown,1731 Park Place,Hot Springs,South Dakota,57449,605-992-6039,607-33-6804,Infected
235,Mazzucco,Angla,Mozella,female,43,White American,0,A+,Brown,Brown,5765 Main Street South,Fayetteville,Arkansas,71969,870-810-7777,527-49-5477,Infected
236,Fagundo,Alda,Millicent,male,33,Black American,0,O+,Black,Black,2874 Columbia Street,Hattiesburg,Mississippi,38685,662-548-6257,501-77-5596,Carrier
237,Morini,Lynsey,Becki,female,65,White American,0,O+,Brown,Green,4938 Ann Street,Billings,Montana,59178,406-139-8536,147-55-3623,Immune
238,Bombaci,Zona,Ileen,female,0,White American,0,O+,Light Brown,Brown,1288 Harrison Street,Fairfield,Iowa,51841,641-688-3608,918-76-3915,Infected
239,Ellisor,Melda,Lou,female,13,White American,1,A+,Brown,Blue,2501 Madison Street,Auburn,New York,14212,631-166-4195,395-45-9999,Immune
240,Early,Angel,Marleen,female,56,Black American,0,O+,Black,Brown,3708 Main Street East,Eugene,Oregon,97141,458-965-8776,633-12-5764,Immune
241,Niemeier,Ruthe,Jesenia,male,23,White American,0,O+,Brown,Brown,3891 Railroad Avenue,Benton,Arkansas,72243,501-729-9962,968-45-4050,Carrier
242,Permenter,Annabelle,Kortney,female,66,White American,0,O+,Black,Brown,5834 Homestead Drive,Lewistown,Montana,59352,406-932-4880,419-92-6583,Carrier
243,Kakaviatos,Adrienne,Celestine,female,35,White American,0,O+,Light Brown,Hazel,5587 Grove Street,Lewiston,Idaho,83450,208-592-2541,904-58-2055,Immune
244,Shapero,Loida,Jodee,female,61,Black American,0,A+,Black,Black,1128 Oxford Road,Ponca City,Oklahoma,74520,918-540-4351,327-76-6034,Immune
245,Tulk,June,Berenice,female,6,White American,1,O+,Brown,Blue,2161 9th Street West,Sault Sainte Marie,Michigan,49854,231-724-6573,116-34-9765,Immune
246,Lampi,Eugene,Quintin,male,52,White American,0,O+,Blond,Blue,3183 Main Street West,Alta,Utah,84477,801-846-5537,138-43-6369,Infected
247,Greiwe,Ian,Jama,female,51,White American,0,O+,Blond,Blue,5391 Center Street,Rutland,Vermont,5254,802-234-6595,550-76-3110,Immune
248,Pascua,Ramonita,Jen,female,7,White American,0,O+,Light Brown,Brown,7585 Railroad Avenue,San Bernardino,California,90947,213-169-6764,720-71-9090,Immune
249,Stubbendeck,Felipe,Cecila,female,10,Asian American,0,O+,Black,Black,1067 Roberts Road,Bar Harbor,Maine,4520,207-694-4832,220-90-9612,Carrier
250,Kendzierski,Roxie,Agueda,male,65,White American,0,A-,Light Brown,Brown,2168 Brook Lane,Collinsville,Illinois,61778,708-273-2399,670-70-4664,Carrier
251,Charpentier,Kandis,Kaylee,female,49,Black American,0,O+,Black,Brown,7395 Clinton Street,Torrington,Wyoming,82813,307-272-5998,389-57-2001,Carrier
252,Bordenet,Chauncey,Dewayne,male,67,Black American,0,O+,Black,Brown,4561 Madison Avenue,Missoula,Montana,59861,406-921-7795,423-56-6323,Immune
253,Gormally,Ivey,Migdalia,female,24,White American,0,A+,Light Brown,Hazel,9854 Beechwood Drive,Columbia,South Carolina,29370,803-327-8482,198-77-3330,Immune
254,Hoffmeyer,Shanti,Diego,male,61,White American,0,O+,Blond,Brown,6728 Front Street,Wickford,Rhode Island,2809,401-484-9837,679-35-2150,Carrier
255,Pfleiderer,Evette,Latoya,male,0,White American,0,O-,Light Brown,Blue,6907 4th Street South,Astoria,Oregon,97127,458-804-5472,709-37-9200,Infected
256,Petges,Arnoldo,Romeo,male,10,White American,0,A-,Black,Other,5668 Virginia Avenue,Sweetwater,Texas,79950,214-408-5677,426-59-9507,Immune
257,Binion,Keva,Sierra,male,99,American Indian or Alaskan Native,1,A+,Black,Brown,5238 Spruce Street,Arkadelphia,Arkansas,72304,501-445-9859,945-72-3964,Carrier
258,Mickelberry,Newton,Doreen,male,58,White American,0,A+,Blond,Green,2772 Lantern Lane,Hot Springs,South Dakota,57057,605-364-4108,937-88-1312,Immune
259,Makris,Glenna,Marco,female,54,White American,0,B+,Brown,Brown,4882 Mechanic Street,Massena,New York,13914,585-595-9749,975-39-3305,Carrier
260,Ducker,Marlena,Tifany,male,23,White American,0,O-,Light Brown,Blue,3848 Atlantic Avenue,Paris,Texas,79726,832-169-4790,578-24-1946,Immune
261,Pardun,Tiffanie,Lavern,male,49,White American,0,O+,Light Brown,Blue,2784 Grove Street,Provo,Utah,84053,435-494-2384,423-57-5675,Infected
262,Holsomback,Daniella,Jody,male,70,White American,0,O+,Brown,Green,2687 Route 5,Blairsville,Georgia,31472,478-527-3711,907-35-9827,Immune
263,Fuhr,Tiara,Lyda,female,2,White American,0,O+,Brown,Blue,2735 Marshall Street,Haines,Alaska,99766,907-701-8416,723-50-9220,Carrier
264,Szalay,Delicia,Carmon,male,21,Asian American,0,O+,Black,Brown,6899 Briarwood Drive,Saint Johnsbury,Vermont,5619,802-352-4837,131-19-8861,Immune
265,Chambless,Stephaine,Laureen,female,25,White American,0,A+,Brown,Hazel,1523 Cooper Street,Lewistown,Pennsylvania,19386,570-175-9493,862-99-5114,Carrier
266,Ivory,Mafalda,Tara,female,19,White American,0,A+,Brown,Blue,2335 3rd Street East,West Plains,Missouri,63533,660-321-8950,446-59-3668,Immune
267,Drube,Meredith,Ute,male,52,White American,0,O+,Light Brown,Blue,4788 Fawn Court,Moses Lake,Washington,98901,425-411-8856,883-96-5737,Carrier
268,Symes,Leighann,Darcie,female,29,Black American,0,O+,Black,Brown,3512 Madison Street,Mitchell,South Dakota,57081,605-262-3468,226-30-2610,Immune
269,Strakbein,Jeanine,Melia,male,28,Black American,0,B+,Brown,Brown,8738 Virginia Avenue,Smith Center,Kansas,67258,316-406-1282,381-81-6922,Carrier
270,Sughroue,Dwight,Cindie,male,65,White American,0,B+,Brown,Blue,4024 Mill Road,Brunswick,Maine,4977,207-240-5313,647-41-2017,Immune
271,Faria,Trisha,Lincoln,female,40,Other Race,0,AB+,Black,Brown,6298 Route 64,Douglas,Wyoming,82824,307-869-6201,465-61-1492,Immune
272,Kissling,Eden,Nikole,male,10,White American,0,O+,Brown,Brown,4823 Hanover Court,Oraibi,Arizona,85114,520-317-6648,503-59-1346,Infected
273,Okajima,Toccara,Wilson,female,8,White American,0,A-,Light Brown,Blue,4273 Cedar Avenue,Parkersburg,West Virginia,26628,681-703-6030,738-28-9669,Immune
274,Votaw,Markus,Myles,male,2,White American,0,A+,Light Brown,Brown,7499 Durham Court,Duluth,Minnesota,55377,763-801-8234,599-15-2980,Infected
275,Ragusano,Shandra,Jaimee,female,42,Other Race,1,O+,Black,Brown,6924 Glenwood Drive,Oak Ridge,Tennessee,38480,423-734-3896,574-63-8857,Immune
276,Bisikirski,Dawne,Dong,female,33,Black American,0,B+,Light Blond,Brown,9992 Oxford Court,Altus,Oklahoma,74712,580-839-1613,251-85-7891,Carrier
277,Fremin,Shan,Alane,male,54,Black American,0,B+,Black,Brown,6997 Lantern Lane,Cheyenne,Wyoming,82400,307-664-8486,693-62-9694,Carrier
278,Zanardi,Mikaela,Alisia,male,82,Other Race,1,O+,Brown,Brown,3449 Walnut Street,Mackinaw City,Michigan,49052,248-163-2258,354-69-4552,Immune
279,Mari,Shanae,Josh,female,45,Black American,0,O+,Black,Brown,9522 Oak Lane,Anaconda,Montana,59686,406-479-1880,314-18-9207,Carrier
280,Gillin,Mila,Susy,female,39,White American,0,A-,Brown,Blue,1537 Cardinal Drive,Biddeford,Maine,4252,207-890-2067,803-13-8186,Immune
281,Moyd,Emiko,Harmony,male,56,White American,0,O+,Blond,Brown,1386 Hill Street,Cody,Wyoming,82639,307-727-7905,369-93-7143,Immune
282,Delley,Angelo,Adele,female,58,White American,0,O+,Brown,Brown,7692 Durham Court,Fargo,North Dakota,58644,701-858-6446,887-45-8478,Immune
283,Winklepleck,Denice,Ma,female,3,White American,0,O+,Red,Green,9151 7th Avenue,Cheektowaga,New York,12687,315-949-1673,146-80-3141,Immune
284,Gumpert,Rana,Krystal,female,7,White American,0,A+,Brown,Blue,7356 High Street,Hobart,Indiana,47978,574-791-7928,565-78-5568,Immune
285,Darnstaedt,Jason,Lucie,male,61,White American,0,A-,Black,Brown,2927 9th Street West,Sturgis,South Dakota,57288,605-579-4309,495-87-9316,Immune
286,Zunker,Antione,Ping,male,16,White American,0,O+,Red,Green,4001 Union Street,Lewes,Delaware,19965,302-893-7583,456-63-5161,Infected
287,Gallery,Barbera,Clinton,male,10,White American,0,O+,Blond,Hazel,6871 Meadow Lane,Payson,Utah,84731,435-689-5807,269-93-9875,Infected
288,Salley,Caridad,Van,female,81,Other Race,0,A+,Brown,Brown,4514 6th Street North,Laie,Hawaii,96840,808-634-9867,864-24-4511,Immune
289,Mcclinsey,Dortha,Barbra,male,14,White American,0,A+,Brown,Blue,5084 Dogwood Drive,Dillon,Montana,59895,406-721-5757,686-17-3262,Carrier
290,Dua,Audry,Lane,male,64,Asian American,0,B+,Black,Brown,9959 Homestead Drive,Hoquiam,Washington,98589,360-473-8954,774-46-5328,Immune
291,Fuel,Tesha,Amina,male,50,Asian American,0,A+,Brown,Black,2692 Lake Avenue,New Madrid,Missouri,65139,417-603-2275,980-11-6665,Immune
292,Friehauf,Alpha,Sherell,male,60,White American,1,O-,Brown,Green,7535 York Street,Zion,Illinois,61009,309-434-4833,417-37-2229,Immune
293,Hildebrandt,Alex,Augustine,female,27,White American,0,A+,Brown,Blue,4550 Church Street,Osceola,Arkansas,71866,479-316-7800,895-47-3340,Immune
294,Zedaker,Carlton,Arlean,female,10,White American,0,A+,Brown,Green,6953 Franklin Court,Cleveland,Ohio,43418,216-472-5305,138-67-1510,Immune
295,Babbish,Nakisha,Richelle,male,32,Black American,0,A-,Black,Brown,5229 Main Street West,Hoboken,New Jersey,7371,973-399-1080,637-16-5231,Immune
296,Kayser,Aimee,Sumiko,female,28,White American,0,A+,Brown,Blue,5531 Front Street North,Canton,Mississippi,38934,769-831-5133,506-73-4048,Immune
297,Amelio,Demetrius,Lora,female,67,White American,0,A-,Brown,Brown,9302 King Street,Waimea,Hawaii,96795,808-979-6564,883-37-1133,Carrier
298,Fedorchak,Ty,Carol,male,23,Asian American,0,O+,Black,Black,9413 Madison Avenue,Mission,Texas,79426,210-586-8736,260-48-3527,Carrier
299,Bobrow,Star,Moon,male,74,Asian American,0,O+,Brown,Black,7603 2nd Avenue,Red Cloud,Nebraska,69186,402-307-3882,903-96-8689,Carrier
300,Visage,Shawnna,Chance,female,5,White American,0,A-,Brown,Blue,1018 Clark Street,Little Rock,Arkansas,72955,501-367-6779,173-73-2143,Infected
301,Blenker,Kari,Antonietta,male,77,White American,0,A+,Light Brown,Green,3130 Devon Court,Hodgenville,Kentucky,41974,606-817-9662,944-37-3392,Immune
302,Mulgrew,Geraldo,Roxie,male,45,White American,0,B+,Light Brown,Hazel,9981 Fairway Drive,Costa Mesa,California,95392,530-671-3700,522-34-7707,Immune
303,Chipman,Krystal,Caryn,male,67,White American,0,B+,Brown,Blue,9002 Route 64,Central Falls,Rhode Island,2828,401-718-4939,849-58-8599,Infected
304,Schepers,Jeanene,Filomena,male,69,White American,0,O+,Brown,Green,5630 Elmwood Avenue,Silver City,New Mexico,87331,505-475-9900,284-82-1118,Infected
305,Banerji,Carlos,Demetrius,male,37,White American,0,O+,Brown,Blue,5320 Hillside Avenue,Beaufort,South Carolina,29238,843-426-3090,458-68-8049,Immune
306,Chaskey,Samuel,Crista,male,0,White American,0,A+,Blond,Brown,4772 Walnut Street,Carlsbad,New Mexico,87918,575-919-4410,270-76-8178,Immune
307,Rodeigues,Mauro,Jamie,female,24,White American,0,O-,Blond,Blue,5130 Washington Avenue,Topeka,Kansas,67526,316-184-8355,449-41-3562,Infected
308,Gerner,John,Layne,male,39,White American,1,O+,Brown,Brown,3312 Oxford Road,Belen,New Mexico,87328,575-967-2710,960-80-3972,Infected
309,Sedrakyan,Rudy,Jenifer,male,45,Black American,0,A+,Brown,Brown,5266 Fairview Road,Watertown,Connecticut,6685,860-981-8934,496-59-1439,Immune
310,Fissel,Bradford,Lashawn,female,48,Other Race,1,A+,Brown,Brown,4622 Willow Lane,Milford,Delaware,19980,302-346-9736,341-90-9903,Infected
311,Mcleskey,Jenine,Jack,female,38,White American,0,O-,Red,Blue,1654 Charles Street,Wellsburg,West Virginia,24726,304-383-1158,616-76-4112,Immune
312,Grundhoefer,Rayna,Avelina,female,3,White American,0,A+,Light Brown,Brown,2787 Prospect Avenue,Dodge City,Kansas,66700,785-850-8191,484-78-6101,Carrier
313,Piech,Elisha,Lucile,female,22,White American,0,B+,Brown,Blue,2384 Parker Street,Collinsville,Illinois,60338,217-745-4365,510-14-5239,Carrier
